gene,eqZ,wbZ,ntZ,multiZ
ENSG00000179546,,,-0.353259,
ENSG00000179562,,,-2.26374,
ENSG00000179583,,,-0.119742,
ENSG00000179588,,-0.346506,,
ENSG00000179632,0.654635,0.609297,,
ENSG00000179673,,,-0.59729,
ENSG00000179715,,-0.565599,,
ENSG00000179751,,,-0.800443,
ENSG00000179772,,,-2.01011,
ENSG00000179774,,,-0.941859,
ENSG00000179776,,-0.00729964,,
ENSG00000179796,,,0.603976,
ENSG00000179820,,0.0370636,,
ENSG00000179832,,,-0.471874,
ENSG00000179846,,,0.371059,
ENSG00000179886,,0.20541,,
ENSG00000179889,-2.2841,-0.0919924,,
ENSG00000179902,,-1.29248,,
ENSG00000179913,1.38635,,-0.20018,
ENSG00000179915,,,1.31348,
ENSG00000179918,,2.75851,,
ENSG00000179922,,,-2.45332,
ENSG00000179930,,,-2.37466,
ENSG00000179933,0.296336,-1.3601,,
ENSG00000179934,,-1.53742,,
ENSG00000179935,,,-0.324831,
ENSG00000179943,,-0.925042,,
ENSG00000179958,7.65533,,,
ENSG00000179988,0.254956,0.357775,,
ENSG00000180008,,,2.8007,
ENSG00000180016,,,0.69231,
ENSG00000180044,,,0.561516,
ENSG00000180066,,-0.279764,,
ENSG00000180071,0.384253,,-1.46975,
ENSG00000180113,,,3.91511,
ENSG00000180185,-2.22844,-1.02703,,
ENSG00000180190,,,-0.462283,
ENSG00000180210,,1.43333,-4.57468,-2.22127
ENSG00000180233,-0.668432,,,
ENSG00000180245,,,0.975627,
ENSG00000180287,,,0.15899,
ENSG00000180318,,,0.384978,
ENSG00000180332,,,0.231885,
ENSG00000180336,,,0.367408,
ENSG00000180347,,,1.1052,
ENSG00000180357,-1.69013,,0.52311,
ENSG00000180423,,7.41244,,
ENSG00000180432,,,1.11709,
ENSG00000180440,,,-0.0555417,
ENSG00000180447,,1.79664,,
ENSG00000180481,,,-1.4769,
ENSG00000180532,,,0.321389,
ENSG00000180535,,-1.83342,,
ENSG00000180574,0.0230035,-0.840322,,
ENSG00000180592,,,-0.771957,
ENSG00000180613,,,9.33624,
ENSG00000180616,,,0.640249,
ENSG00000180626,,,1.59337,
ENSG00000180638,,,0.643041,
ENSG00000180644,,-0.0434696,,
ENSG00000180660,,,0.962466,
ENSG00000180667,,0.738337,,
ENSG00000180694,,-0.875619,,
ENSG00000180720,,,-6.90438,
ENSG00000180730,,,-0.467463,
ENSG00000180777,,,-0.461052,
ENSG00000180785,,-2.8933,-0.334623,-2.28249
ENSG00000180787,,,1.5862,
ENSG00000180801,,,0.241556,
ENSG00000180806,,,-0.488549,
ENSG00000180834,,-0.374631,,
ENSG00000180871,0.0582637,,,
ENSG00000180878,,0.656059,,
ENSG00000180900,6.31975,,4.09057,
ENSG00000180914,-0.583667,0.525594,,
ENSG00000180929,,,2.13106,
ENSG00000180988,,1.65946,-0.224875,1.01441
ENSG00000180998,,,1.36749,
ENSG00000181004,,,-1.62626,
ENSG00000181027,0.378768,,0.46539,
ENSG00000181029,,0.970278,1.23764,1.56123
ENSG00000181035,,,2.22537,
ENSG00000181061,,,-0.528372,
ENSG00000181085,,,0.73491,
ENSG00000181092,,-0.477645,0.880324,0.284737
ENSG00000181195,,2.1395,1.31555,2.44309
ENSG00000181234,,,2.12544,
ENSG00000181264,,,1.09945,
ENSG00000181284,-2.92767,,1.10833,
ENSG00000181291,,,-0.186859,
ENSG00000181333,,,-1.18856,
ENSG00000181404,-0.649701,,,
ENSG00000181409,1.49436,0.466796,,
ENSG00000181467,,,-0.142057,
ENSG00000181472,,-1.52818,,
ENSG00000181481,3.50767,,,
ENSG00000181523,1.16628,0.638139,,
ENSG00000181577,,0.238195,-0.413079,-0.123662
ENSG00000181610,-0.23039,,0.532826,
ENSG00000181625,,1.52434,,
ENSG00000181631,0.264677,-0.08625,,
ENSG00000181634,,-1.44544,0.029135,-1.00148
ENSG00000181656,,,0.0697465,
ENSG00000181690,,,0.577963,
ENSG00000181722,1.39758,,,
ENSG00000181751,,,-1.85596,
ENSG00000181773,-2.2927,,-1.30295,
ENSG00000181781,,,-0.481169,
ENSG00000181788,0.048025,,,
ENSG00000181789,,3.00713,,
ENSG00000181798,,,-2.6813,
ENSG00000181817,,,0.0596718,
ENSG00000181826,2.44909,,-1.00851,
ENSG00000181852,,,-1.61406,
ENSG00000181908,,-0.235816,,
ENSG00000181915,-1.97069,-1.73962,,
ENSG00000181924,-4.88751,-1.38027,,
ENSG00000181963,,-0.257597,,
ENSG00000181982,,1.46304,,
ENSG00000182040,,,1.22476,
ENSG00000182050,,,2.72198,
ENSG00000182083,,,0.785787,
ENSG00000182107,,-0.461729,,
ENSG00000182118,,,-0.409078,
ENSG00000182149,,-1.4535,,
ENSG00000182150,-0.935829,,-0.690489,
ENSG00000182154,,,-0.626179,
ENSG00000182175,,,-0.557469,
ENSG00000182179,3.97326,,,
ENSG00000182196,,-6.24498,,
ENSG00000182197,,-0.321151,,
ENSG00000182199,1.87206,,1.85901,
ENSG00000182218,,,0.277657,
ENSG00000182224,,,-0.0482668,
ENSG00000182230,-2.48334,,,
ENSG00000182255,,,0.486189,
ENSG00000182263,,,2.38794,
ENSG00000182264,,,-0.234861,
ENSG00000182307,-0.0717924,0.274817,,
ENSG00000182308,,,-1.55462,
ENSG00000182318,,-0.157394,,
ENSG00000182325,,,-1.02079,
ENSG00000182327,,-0.356381,,
ENSG00000182333,,,1.08522,
ENSG00000182393,,0.536234,,
ENSG00000182446,-1.2003,,2.71513,
ENSG00000182463,,,-0.693052,
ENSG00000182472,1.72437,,0.200037,
ENSG00000182481,,-0.43134,,
ENSG00000182504,-0.0204447,-0.804564,,
ENSG00000182533,,,0.0279494,
ENSG00000182541,,,1.27866,
ENSG00000182552,,,-1.05401,
ENSG00000182568,-2.75439,,-1.42359,
ENSG00000182575,,,-1.53196,
ENSG00000182584,,-0.569533,,
ENSG00000182606,0.973783,-1.67135,,
ENSG00000182612,,,2.92185,
ENSG00000182648,,-0.308677,,
ENSG00000182667,,,0.257755,
ENSG00000182674,,,-0.384321,
ENSG00000182676,,2.35338,,
ENSG00000182704,,-1.02434,1.02434,0
ENSG00000182732,2.69458,0.484316,,
ENSG00000182768,1.48508,,-0.852142,
ENSG00000182771,,,-0.574614,
ENSG00000182774,,,-3.98152,
ENSG00000182782,-0.837232,,,
ENSG00000182809,,2.41559,,
ENSG00000182810,3.12107,,2.30605,
ENSG00000182836,,,-1.06732,
ENSG00000182858,4.90819,3.25224,,
ENSG00000182870,,,-0.900972,
ENSG00000182896,,,0.427269,
ENSG00000182901,,,-0.926479,
ENSG00000182919,-2.09369,,-1.88877,
ENSG00000182931,,,1.53417,
ENSG00000182963,,,-1.96498,
ENSG00000182973,,1.02496,,
ENSG00000182983,,-0.027023,,
ENSG00000183032,,1.01562,0.932444,1.37749
ENSG00000183036,,0.272079,3.00803,2.31939
ENSG00000183048,1.08371,1.88182,,
ENSG00000183067,,,-0.0104172,
ENSG00000183087,,,-0.487385,
ENSG00000183091,1.22023,,0.383194,
ENSG00000183098,,,-0.0208312,
ENSG00000183111,,,0.29549,
ENSG00000183114,,,1.83933,
ENSG00000183128,,,-2.25583,
ENSG00000183137,1.27105,,0.31645,
ENSG00000183150,,1.25393,,
ENSG00000183155,,,-0.775705,
ENSG00000183161,-0.981491,,,
ENSG00000183186,,,0.367086,
ENSG00000183196,,,-1.52994,
ENSG00000183207,-3.90486,,1.00601,
ENSG00000183230,,,1.05906,
ENSG00000183251,,,1.26113,
ENSG00000183281,-2.01947,,,
ENSG00000183283,,0.25813,,
ENSG00000183287,,,0.0859961,
ENSG00000183307,,-1.26987,,
ENSG00000183309,2.27693,,-3.34791,
ENSG00000183317,,,2.25227,
ENSG00000183336,,3.97673,-0.946049,2.14302
ENSG00000183346,,,0.344551,
ENSG00000183378,,,-0.0112354,
ENSG00000183379,,0.878093,,
ENSG00000183396,,2.58133,3.76665,4.4887
ENSG00000183397,2.394,,-0.767671,
ENSG00000183401,,1.14952,,
ENSG00000183421,,1.38503,,
ENSG00000183423,,,0.414878,
ENSG00000183439,0.547077,,0.639208,
ENSG00000183454,,,-0.0399559,
ENSG00000183475,,-0.545281,,
ENSG00000183496,,0.666829,,
ENSG00000183513,,2.33383,,
ENSG00000183530,-2.9341,,,
ENSG00000183549,,-1.25932,-0.343258,-1.13319
ENSG00000183560,,,-0.434758,
ENSG00000183571,,,0.796462,
ENSG00000183578,,1.70103,3.14654,3.42775
ENSG00000183579,,-1.63104,,
ENSG00000183580,,,0.343912,
ENSG00000183615,,-1.70873,,
ENSG00000183617,-0.255107,-0.389317,,
ENSG00000183624,,3.33386,,
ENSG00000183625,,0.596852,,
ENSG00000183638,,,1.12699,
ENSG00000183671,,,-2.36868,
ENSG00000183695,,,0.384796,
ENSG00000183715,,,-0.59366,
ENSG00000183723,0.934574,,,
ENSG00000183733,,,1.31068,
ENSG00000183742,,,-1.13493,
ENSG00000183751,1.30663,1.3807,,
ENSG00000183760,,,-0.2275,
ENSG00000183762,,,-0.0219802,
ENSG00000183765,,,-0.976668,
ENSG00000183775,,,-0.535074,
ENSG00000183780,-1.14094,,0.458944,
ENSG00000183785,,,0.826566,
ENSG00000183798,,,0.741838,
ENSG00000183801,,,1.42957,
ENSG00000183807,,,1.33353,
ENSG00000183814,,-1.43165,,
ENSG00000183831,,,-4.76038,
ENSG00000183833,,,-0.694851,
ENSG00000183864,,,1.99994,
ENSG00000183873,,4.74335,,
ENSG00000183876,,,0.225231,
ENSG00000183888,,,0.0595758,
ENSG00000183889,0.452953,,,
ENSG00000183914,,,-0.0864995,
ENSG00000183921,,,-1.8587,
ENSG00000183955,6.19468,,-4.78099,
ENSG00000183971,,,1.06518,
ENSG00000184007,,,0.321797,
ENSG00000184009,,,-4.10702,
ENSG00000184047,,,-3.01699,
ENSG00000184058,,,-0.024995,
ENSG00000184060,-2.78214,,,
ENSG00000184110,2.39564,,-0.0196059,
ENSG00000184113,,-1.62692,,
ENSG00000184117,-3.53313,0.690214,,
ENSG00000184144,,,1.27931,
ENSG00000184156,,,-1.74623,
ENSG00000184160,,,-1.07325,
ENSG00000184185,,,2.3187,
ENSG00000184206,,,2.20562,
ENSG00000184220,-0.389618,,,
ENSG00000184221,,-1.3939,,
ENSG00000184226,-2.7598,,2.34342,
ENSG00000184261,,,-0.0290402,
ENSG00000184274,,,-1.77136,
ENSG00000184304,,,-2.04289,
ENSG00000184305,,,-2.62048,
ENSG00000184307,1.85626,,-0.0332309,
ENSG00000184349,,,1.36475,
ENSG00000184350,,0.237447,,
ENSG00000184361,,1.09249,,
ENSG00000184378,,1.10982,-1.10982,0
ENSG00000184384,,,-0.44433,
ENSG00000184408,,,0.598724,
ENSG00000184434,,,2.22338,
ENSG00000184451,,,-0.0754687,
ENSG00000184454,,,1.28235,
ENSG00000184465,1.63693,,-1.11473,
ENSG00000184486,,,1.75714,
ENSG00000184489,-1.56523,0.58849,,
ENSG00000184557,,-0.762076,,
ENSG00000184588,,,1.87535,
ENSG00000184599,,,1.32581,
ENSG00000184601,,,1.04533,
ENSG00000184640,-2.45293,-0.454138,,
ENSG00000184672,,,-1.0138,
ENSG00000184786,1.37226,,,
ENSG00000184792,2.98445,,1.81965,
ENSG00000184828,,,-0.423106,
ENSG00000184838,0.421246,,1.76131,
ENSG00000184897,,-4.37454,,
ENSG00000184900,1.54105,,-1.3449,
ENSG00000184903,-12.9691,,-6.38218,
ENSG00000184908,,,-0.503896,
ENSG00000184922,,1.76312,,
ENSG00000184924,,1.06713,,
ENSG00000184949,,,-0.475045,
ENSG00000184956,,,-0.473324,
ENSG00000184979,,,-1.47898,
ENSG00000184984,,,-0.910515,
ENSG00000185024,-1.83819,,-1.29195,
ENSG00000185040,,,1.14582,
ENSG00000185049,,-0.580313,,
ENSG00000185052,0.766596,,1.85083,
ENSG00000185070,,,0.95808,
ENSG00000185100,,,-0.351576,
ENSG00000185149,,,-2.06706,
ENSG00000185156,,,1.96143,
ENSG00000185164,0.530864,,,
ENSG00000185189,-4.39845,,5.80901,
ENSG00000185238,-1.96679,,-0.363079,
ENSG00000185246,,,-1.22224,
ENSG00000185250,,,0.645324,
ENSG00000185267,-0.661941,-0.730241,,
ENSG00000185269,,,-0.988943,
ENSG00000185271,,,0.0956718,
ENSG00000185274,,,-2.61882,
ENSG00000185278,4.2679,3.41777,,
ENSG00000185290,,1.67782,0.937445,1.84927
ENSG00000185303,,0.668836,-2.00434,-0.944342
ENSG00000185305,,-0.48339,,
ENSG00000185306,,,0.0492713,
ENSG00000185324,4.55215,-4.03218,,
ENSG00000185332,,,0.0837732,
ENSG00000185345,,,-0.604263,
ENSG00000185352,,,3.63904,
ENSG00000185386,,,0.820449,
ENSG00000185414,,,0.60555,
ENSG00000185433,,,-0.045918,
ENSG00000185436,-0.865864,-0.297105,,
ENSG00000185475,0.990842,-0.0548231,,
ENSG00000185504,,1.88666,,
ENSG00000185518,,,-1.47678,
ENSG00000185523,,,0.944955,
ENSG00000185532,,,0.477603,
ENSG00000185559,,-2.39294,,
ENSG00000185561,,-0.227054,,
ENSG00000185567,0.580723,,0.595279,
ENSG00000185610,,,-0.187572,
ENSG00000185615,,-0.564066,-0.296,-0.608158
ENSG00000185624,-2.0654,-2.14246,,
ENSG00000185627,-0.0407784,,0.00507239,
ENSG00000185650,,0.809357,,
ENSG00000185652,,,1.92316,
ENSG00000185664,,,-1.27733,
ENSG00000185669,-1.25534,,3.52711,
ENSG00000185670,,,-0.637859,
ENSG00000185674,,,-0.662873,
ENSG00000185722,3.25339,,-3.06842,
ENSG00000185728,,-2.03617,,
ENSG00000185730,,0.41514,,
ENSG00000185737,,,-0.980942,
ENSG00000185739,,,-0.843389,
ENSG00000185760,-1.72323,,0.636849,
ENSG00000185761,3.03005,-0.279859,,
ENSG00000185803,,,-1.21958,
ENSG00000185808,4.34755,,6.00511,
ENSG00000185813,0.522325,,-2.13717,
ENSG00000185829,-4.8622,,3.61675,
ENSG00000185842,,,-2.70689,
ENSG00000185862,,0.602732,,
ENSG00000185873,,,0.761479,
ENSG00000185896,,0.666561,,
ENSG00000185897,,-0.972806,,
ENSG00000185904,,,-0.647295,
ENSG00000185950,3.52915,1.21766,,
ENSG00000185955,-2.47314,,-1.53209,
ENSG00000185958,,,3.72727,
ENSG00000185988,,,2.64572,
ENSG00000186049,,0.817024,,
ENSG00000186051,,,-0.202057,
ENSG00000186063,-0.596708,1.10129,,
ENSG00000186073,0.621754,0.154403,,
ENSG00000186074,1.60588,,0.907811,
ENSG00000186104,,-0.195569,,
ENSG00000186106,-0.790637,,0.136446,
ENSG00000186111,,0.264195,,
ENSG00000186115,,0.0515166,,
ENSG00000186150,,,-1.67601,
ENSG00000186160,,,0.0878769,
ENSG00000186166,,2.87491,,
ENSG00000186191,,,0.857416,
ENSG00000186197,,-0.787914,,
ENSG00000186198,,,-0.858203,
ENSG00000186205,-2.62389,0.325263,,
ENSG00000186207,,1.87765,,
ENSG00000186260,,,-1.67348,
ENSG00000186298,,-4.24848,,
ENSG00000186326,,,1.71739,
ENSG00000186335,,,0.0111106,
ENSG00000186340,0.617394,0.357152,,
ENSG00000186352,,0.549209,,
ENSG00000186364,1.32928,,,
ENSG00000186399,0.883593,,1.1264,
ENSG00000186417,,-3.19143,0.156487,-2.14603
ENSG00000186439,,0.0663382,-3.06458,-2.12008
ENSG00000186453,,1.75705,0.551244,1.63221
ENSG00000186469,1.84004,,-1.1761,
ENSG00000186472,,,-1.30454,
ENSG00000186479,,,2.40849,
ENSG00000186510,,,0.437099,
ENSG00000186517,,,0.612036,
ENSG00000186564,,,1.28828,
ENSG00000186566,,-1.82612,,
ENSG00000186583,-0.0145909,,,
ENSG00000186635,,,1.01186,
ENSG00000186652,,,-3.4873,
ENSG00000186654,-1.75376,,0.143297,
ENSG00000186665,,-1.75973,,
ENSG00000186684,,,-0.559518,
ENSG00000186732,,,-2.09074,
ENSG00000186766,,,1.08665,
ENSG00000186777,,,1.24097,
ENSG00000186790,,,1.73427,
ENSG00000186812,1.61639,-0.999932,,
ENSG00000186827,-0.440684,-0.459756,,
ENSG00000186832,,,-0.999932,
ENSG00000186834,3.12426,,-2.86155,
ENSG00000186847,,-0.886709,1.95265,0.753732
ENSG00000186907,,,3.55829,
ENSG00000186908,-0.446004,,-1.48661,
ENSG00000186918,,0.172598,,
ENSG00000186951,-0.155362,,0.484234,
ENSG00000186952,,,-0.725116,
ENSG00000186973,,,0.344549,
ENSG00000186976,,,-1.12649,
ENSG00000186994,-1.44731,,-1.53204,
ENSG00000187013,,,-3.54377,
ENSG00000187048,,,-0.77328,
ENSG00000187068,,,-3.34224,
ENSG00000187109,-2.46016,,,
ENSG00000187116,-0.254511,-1.01305,,
ENSG00000187122,,1.57988,4.47928,4.28447
ENSG00000187123,,,-0.885008,
ENSG00000187140,,,1.16265,
ENSG00000187144,,,-1.17588,
ENSG00000187147,,,2.1504,
ENSG00000187186,,0.236717,-2.22752,-1.40771
ENSG00000187231,-0.320077,-0.456695,,
ENSG00000187240,1.24268,,1.49053,
ENSG00000187242,,,0.297105,
ENSG00000187257,,,-0.656414,
ENSG00000187266,3.89999,2.31727,,
ENSG00000187323,,,-1.01945,
ENSG00000187372,,,1.6547,
ENSG00000187475,,-2.29175,,
ENSG00000187479,,0.504826,0.21097,0.506144
ENSG00000187492,,,0.6754,
ENSG00000187498,0.597383,,-0.609856,
ENSG00000187510,,,1.47741,
ENSG00000187514,,0.794106,,
ENSG00000187527,,,0.391636,
ENSG00000187553,,,-0.124931,
ENSG00000187556,,,-2.32486,
ENSG00000187566,1.86824,2.22125,,
ENSG00000187581,,,-0.141743,
ENSG00000187583,-3.24333,1.26888,,
ENSG00000187607,-2.2277,,,
ENSG00000187616,,,0.367301,
ENSG00000187626,-12.2894,,,
ENSG00000187630,0.976072,,0.162423,
ENSG00000187664,,,6.7691,
ENSG00000187672,,,2.1446,
ENSG00000187699,,,0.153969,
ENSG00000187715,,,0.414492,
ENSG00000187730,,1.46275,,
ENSG00000187736,,2.11131,-0.594085,1.07284
ENSG00000187753,,,-0.765106,
ENSG00000187758,,-0.471776,,
ENSG00000187773,,,1.14537,
ENSG00000187790,,,1.2836,
ENSG00000187796,0.69417,0.965453,,
ENSG00000187801,-1.74561,,-0.00737934,
ENSG00000187838,,0.639087,,
ENSG00000187840,-3.15777,,,
ENSG00000187867,,,0.20232,
ENSG00000187912,,0.662624,,
ENSG00000187922,,,-0.756323,
ENSG00000187942,0.125029,0.6178,,
ENSG00000187950,,,-0.52249,
ENSG00000187951,,,0.231728,
ENSG00000187954,1.46515,-0.153588,,
ENSG00000187955,,1.91574,1.64472,2.51763
ENSG00000187957,,,1.88827,
ENSG00000187959,,,0.340132,
ENSG00000187980,,-1.61188,,
ENSG00000187987,,,-7.6281,
ENSG00000187994,-3.13338,-0.181673,,
ENSG00000188000,,,-0.46702,
ENSG00000188001,,,-0.214104,
ENSG00000188010,,,-3.45448,
ENSG00000188033,-0.877248,1.10319,,
ENSG00000188037,,1.96457,,
ENSG00000188038,,-0.869894,-0.869894,-1.23022
ENSG00000188039,,,-0.597927,
ENSG00000188042,,,-0.144935,
ENSG00000188056,0.466305,,0.631842,
ENSG00000188086,,,-1.58798,
ENSG00000188092,-2.66687,,,
ENSG00000188095,,,-0.0561657,
ENSG00000188100,,,-2.32384,
ENSG00000188112,,,0.220821,
ENSG00000188133,,,-2.16625,
ENSG00000188152,3.41113,0.288596,,
ENSG00000188157,-1.37396,,-0.386941,
ENSG00000188163,,,-1.4186,
ENSG00000188167,,0.374478,,
ENSG00000188175,,,-1.09191,
ENSG00000188176,,,-1.17748,
ENSG00000188177,-0.259185,,,
ENSG00000188191,1.49516,,0.35111,
ENSG00000188199,-1.44395,-2.94587,,
ENSG00000188215,,,-0.072402,
ENSG00000188234,0.241593,,,
ENSG00000188243,-2.24702,,0.430597,
ENSG00000188257,,1.25917,0.875909,1.50973
ENSG00000188266,,-5.08942,,
ENSG00000188269,,,0.337066,
ENSG00000188277,,,-0.0471844,
ENSG00000188312,-1.86535,,-1.70103,
ENSG00000188338,,,1.48309,
ENSG00000188343,,,0.0947795,
ENSG00000188352,-0.468906,,1.92333,
ENSG00000188375,,1.59068,,
ENSG00000188396,,-1.12295,,
ENSG00000188404,,-0.14377,,
ENSG00000188452,-1.07379,,0.27684,
ENSG00000188483,,,1.16729,
ENSG00000188487,,-1.91348,,
ENSG00000188488,,,-1.97674,
ENSG00000188501,,,-0.783928,
ENSG00000188511,1.56906,0.396444,,
ENSG00000188517,,,1.72791,
ENSG00000188522,5.99771,,-0.021672,
ENSG00000188523,,,-0.827531,
ENSG00000188529,-0.383721,,,
ENSG00000188573,,,-0.593004,
ENSG00000188585,,,-1.82942,
ENSG00000188596,,,2.58616,
ENSG00000188611,,,-1.20511,
ENSG00000188613,,,0.269987,
ENSG00000188626,,,1.86913,
ENSG00000188629,,,0.979817,
ENSG00000188636,-1.4705,-1.11577,,
ENSG00000188643,,,-0.662624,
ENSG00000188659,,,-3.24039,
ENSG00000188707,-0.0547524,,-0.497153,
ENSG00000188710,,1.24254,,
ENSG00000188735,0.831209,,0.0649026,
ENSG00000188738,,,0.459756,
ENSG00000188739,1.54302,,-2.11646,
ENSG00000188760,-2.0306,,0.244605,
ENSG00000188766,,-1.05162,0.916152,-0.0957931
ENSG00000188783,,,0.428738,
ENSG00000188786,,-2.36556,,
ENSG00000188803,,,-1.13113,
ENSG00000188822,,0.19704,,
ENSG00000188833,,,1.28322,
ENSG00000188883,,,1.36968,
ENSG00000188886,,-2.13077,,
ENSG00000188910,,-1.26584,-0.37976,-1.16362
ENSG00000188916,,,1.28191,
ENSG00000188958,,,0.607013,
ENSG00000188959,0.0272239,,-0.133596,
ENSG00000188981,,,0.0326038,
ENSG00000188992,,,-0.558663,
ENSG00000188993,,,0.0987156,
ENSG00000188996,,-2.16751,-2.16751,-3.06533
ENSG00000189013,3.05967,,,
ENSG00000189045,-2.68319,-4.08417,,
ENSG00000189051,,,-2.22809,
ENSG00000189058,,,-0.362833,
ENSG00000189060,-0.0921345,,-0.732531,
ENSG00000189067,,-1.16641,,
ENSG00000189068,,-0.92085,,
ENSG00000189079,,,0.913547,
ENSG00000189091,1.32069,,-0.410758,
ENSG00000189114,-0.705996,0.274771,,
ENSG00000189120,,,-0.764578,
ENSG00000189127,,2.10043,,
ENSG00000189144,,,0.780279,
ENSG00000189157,,,-3.87494,
ENSG00000189164,,,0.709777,
ENSG00000189180,,-0.521915,,
ENSG00000189196,,,-0.427214,
ENSG00000189238,,0.44528,,
ENSG00000189266,-0.963537,,,
ENSG00000189283,,,-1.80975,
ENSG00000189319,,-1.25028,,
ENSG00000189334,,0.685231,0.0400347,0.51284
ENSG00000189339,0.0590581,2.77794,,
ENSG00000189366,-1.73964,,-1.38132,
ENSG00000189367,,1.16298,1.39077,1.80577
ENSG00000189410,,,-1.0902,
ENSG00000189431,,,-1.1796,
ENSG00000196071,,,0.687518,
ENSG00000196083,,0.322098,,
ENSG00000196091,,-0.650668,,
ENSG00000196096,,,-3.15275,
ENSG00000196104,,,-1.40517,
ENSG00000196109,,,0.744169,
ENSG00000196126,-7.88839,,,
ENSG00000196141,4.83882,,,
ENSG00000196159,,,-0.760877,
ENSG00000196169,,-0.357312,,
ENSG00000196182,3.14653,-2.28309,,
ENSG00000196196,,,-1.22744,
ENSG00000196220,,,3.42969,
ENSG00000196233,,,-0.207925,
ENSG00000196235,,,3.36823,
ENSG00000196260,,,2.55925,
ENSG00000196268,,-1.67479,,
ENSG00000196275,1.22219,,2.7341,
ENSG00000196290,0.160481,,,
ENSG00000196296,2.50956,,2.59836,
ENSG00000196305,-1.29726,,,
ENSG00000196312,-0.0616711,,,
ENSG00000196323,-3.63902,0.633669,,
ENSG00000196335,,,-3.16426,
ENSG00000196337,,,-0.946817,
ENSG00000196358,,,-0.675819,
ENSG00000196361,,,-1.04541,
ENSG00000196366,,1.35123,,
ENSG00000196367,,,1.2403,
ENSG00000196369,-0.587142,,,
ENSG00000196387,-1.83951,,,
ENSG00000196391,,,1.16487,
ENSG00000196396,2.48228,-1.71846,,
ENSG00000196437,,0.151125,,
ENSG00000196449,,1.20828,,
ENSG00000196456,1.46008,0.735683,,
ENSG00000196458,-2.43852,,,
ENSG00000196466,2.17821,,-1.24735,
ENSG00000196470,,1.42153,,
ENSG00000196482,,,-0.762292,
ENSG00000196503,,,-2.46182,
ENSG00000196542,,-4.19814,,
ENSG00000196547,-2.75735,-0.709327,,
ENSG00000196549,-0.374317,-0.450772,,
ENSG00000196565,0.609991,,1.17922,
ENSG00000196581,,,-1.13196,
ENSG00000196588,,1.10998,,
ENSG00000196616,,1.68454,-0.656717,0.726784
ENSG00000196639,,,-1.02819,
ENSG00000196642,,,0.644502,
ENSG00000196646,,,1.42489,
ENSG00000196659,-1.06371,-0.366639,,
ENSG00000196660,,,0.0967307,
ENSG00000196666,,,-1.6462,
ENSG00000196735,7.31131,,2.87503,
ENSG00000196739,0.241743,,0.242612,
ENSG00000196754,,,-0.284845,
ENSG00000196782,,0.644169,,
ENSG00000196787,,-1.44087,,
ENSG00000196850,3.69751,,4.12284,
ENSG00000196866,,-0.37403,,
ENSG00000196912,1.69579,,,
ENSG00000196917,,,-0.67548,
ENSG00000196923,-0.439252,-2.08442,,
ENSG00000196932,,,2.18445,
ENSG00000197013,-0.963688,0.038684,,
ENSG00000197019,0.354229,,1.37533,
ENSG00000197024,,-2.35097,,
ENSG00000197044,,,-2.33732,
ENSG00000197045,,,0.654247,
ENSG00000197050,-0.999372,0.441535,,
ENSG00000197061,,3.84415,,
ENSG00000197077,-3.67617,-1.74804,,
ENSG00000197079,,,0.185898,
ENSG00000197106,,,1.29029,
ENSG00000197111,,0.986196,,
ENSG00000197119,0.93694,1.00542,,
ENSG00000197140,,,0.405158,
ENSG00000197168,,,-1.23685,
ENSG00000197170,,,-0.222661,
ENSG00000197181,1.28241,,0.988919,
ENSG00000197182,0.86629,,0.484148,
ENSG00000197208,,2.94413,,
ENSG00000197223,,,0.0843345,
ENSG00000197245,,-1.56826,-1.34353,-2.05895
ENSG00000197251,,,-0.723908,
ENSG00000197261,,,-0.0866972,
ENSG00000197265,1.78383,,1.44578,
ENSG00000197272,2.24134,0.50337,,
ENSG00000197275,,,0.752448,
ENSG00000197291,,,1.12752,
ENSG00000197296,-1.18317,0.210344,,
ENSG00000197299,,0.758821,,
ENSG00000197323,-4.8054,-2.15767,,
ENSG00000197329,0.22543,,-0.741523,
ENSG00000197345,1.42009,2.21709,,
ENSG00000197353,,-0.426652,,
ENSG00000197360,,,-0.385086,
ENSG00000197376,,,-2.11666,
ENSG00000197415,0.679066,,1.06865,
ENSG00000197429,0.698265,,0.837673,
ENSG00000197442,,-0.68204,,
ENSG00000197467,,-0.314953,,
ENSG00000197472,,0.0431798,,
ENSG00000197479,,,-2.4569,
ENSG00000197483,,-0.990631,,
ENSG00000197496,,,-0.0221351,
ENSG00000197506,0.34149,-1.48766,,
ENSG00000197536,1.47635,-0.0147009,,
ENSG00000197557,-0.993987,,-0.152145,
ENSG00000197566,2.94534,,1.53596,
ENSG00000197576,,0.117252,-0.0996807,0.0124245
ENSG00000197594,,,0.73876,
ENSG00000197601,-1.20429,,,
ENSG00000197608,,,-0.186729,
ENSG00000197614,,0.522335,0.867399,0.98269
ENSG00000197635,,,-0.833116,
ENSG00000197694,3.84549,,,
ENSG00000197696,6.04186,,,
ENSG00000197702,-0.785879,0.970532,,
ENSG00000197713,,,-0.886424,
ENSG00000197714,,,-0.476012,
ENSG00000197728,-0.647263,,,
ENSG00000197746,-1.15281,,-2.32287,
ENSG00000197747,0.808466,,-1.10182,
ENSG00000197748,,,-1.89026,
